date|symbol|symbol_name|delta|gamma|vega|theta|rho
20181022|M1907-C-3050.DCE|豆粕期权M1907-C-3050|0.257420784423291|0.00110850765835876|7.22323768928135|-0.1978201288266|-0.23520205969163
20181022|M1907-C-3100.DCE|豆粕期权M1907-C-3100|0.208928815000165|0.000987547127512537|6.41416237703396|-0.176669270832245|-0.182361695173938
20181022|M1907-C-3150.DCE|豆粕期权M1907-C-3150|0.166876896319693|0.0008598514376799|5.54543219748993|-0.154130866362828|-0.139140637138269
20181022|M1907-C-3200.DCE|豆粕期权M1907-C-3200|0.131191461481554|0.000732433915802232|4.66753317461155|-0.131503898970426|-0.104601448907005
20181022|M1907-P-2450.DCE|豆粕期权M1907-P-2450|-0.0641415615535262|0.000432249638677362|2.9623556707481|-0.0777957340068006|-0.0491024657023331
20181022|M1907-P-2500.DCE|豆粕期权M1907-P-2500|-0.09301187022834|0.000572710224224603|3.73121663978182|-0.102918935073665|-0.0757038643222074
20181022|M1907-P-2550.DCE|豆粕期权M1907-P-2550|-0.129393528073743|0.000725904125516653|4.57634153626429|-0.130210477664533|-0.111534057481322
20181022|M1907-P-2600.DCE|豆粕期权M1907-P-2600|-0.173879735878806|0.00088305600393552|5.87279906493166|-0.158036579255834|-0.159100204776053
20181022|M1907-P-2650.DCE|豆粕期权M1907-P-2650|-0.225833804206229|0.00103313435906481|6.73293945095566|-0.184369855593629|-0.219170430810323
20181022|M1907-P-2700.DCE|豆粕期权M1907-P-2700|-0.284274974502335|0.00116546658726165|7.51498359660729|-0.207249082523245|-0.291599962686462
20181022|M1907-P-2750.DCE|豆粕期权M1907-P-2750|-0.347842518122921|0.00127037787446126|8.38102131932317|-0.224896878245816|-0.376197152434088
20181022|M1907-P-2800.DCE|豆粕期权M1907-P-2800|-0.414823225432799|0.00133900022065624|8.74636511784388|-0.235679982850272|-0.473087720024523
20181022|M1907-P-2850.DCE|豆粕期权M1907-P-2850|-0.483076198496282|0.00136877999410628|8.88467172485718|-0.239140224995593|-0.578479770979357
20181022|M1907-P-2900.DCE|豆粕期权M1907-P-2900|-0.550639326930035|0.00135945182060411|8.78371379067744|-0.235232344263452|-0.688544731872298
20181022|M1907-P-2950.DCE|豆粕期权M1907-P-2950|-0.615708425294561|0.00131410321332447|8.44980133376794|-0.224527160989691|-0.7989208552317
20181022|M1907-P-3000.DCE|豆粕期权M1907-P-3000|-0.676777913264042|0.00123852830944307|7.90695371711081|-0.208093063173538|-0.904247196586994
20181022|M1907-P-3050.DCE|豆粕期权M1907-P-3050|-0.732732633357739|0.00114028288190552|7.19312679839845|-0.187322847231609|-0.997741652184914
20181022|M1907-P-3100.DCE|豆粕期权M1907-P-3100|-0.782884505214905|0.00102763854143467|6.35716947289211|-0.163742070104378|-1.07368447908129
20181022|M1907-P-3150.DCE|豆粕期权M1907-P-3150|-0.8269571798125|0.000908624569162259|5.44976893837656|-0.138833365542354|-1.12409093799215
20181022|M1907-P-3200.DCE|豆粕期权M1907-P-3200|-0.86503096336957|0.000790288669461999|4.52036834604996|-0.113900725862597|-1.14116377812934
20181022|M1908-C-2450.DCE|豆粕期权M1908-C-2450|0.932155861347076|0.000517327907624862|2.79013124054472|-0.0562299186945836|-1.00038195944308
20181022|M1908-C-2500.DCE|豆粕期权M1908-C-2500|0.899017550498171|0.00064413075113419|3.73917948371627|-0.0813266208007368|-1.09559291013284
20181022|M1908-C-2550.DCE|豆粕期权M1908-C-2550|0.858838191142507|0.000783145929364969|5.10248527649537|-0.108327137192643|-1.12137665917089
20181022|M1908-C-2600.DCE|豆粕期权M1908-C-2600|0.811677066106276|0.000925027016206816|6.10545660850903|-0.135620681440529|-1.09273871703408
20181022|M1908-C-2650.DCE|豆粕期权M1908-C-2650|0.757999751618999|0.0010597209101628|7.0486564869725|-0.161478259818204|-1.0247683407556
20181022|M1908-C-2700.DCE|豆粕期权M1908-C-2700|0.698641895292817|0.00117711617280956|7.88891295047733|-0.184161744690781|-0.932569586723275
20181022|M1908-C-2750.DCE|豆粕期权M1908-C-2750|0.634786471097129|0.00126694263113798|8.80059868302396|-0.201902478708682|-0.828772657058607
20181022|M1908-C-2800.DCE|豆粕期权M1908-C-2800|0.568353573467421|0.00132340088820989|9.18936094282685|-0.213714674502707|-0.71950734960069
20181022|M1908-C-2850.DCE|豆粕期权M1908-C-2850|0.501191737544225|0.0013430689609045|9.33472177557348|-0.219015752524954|-0.61166579794758
20181022|M1908-C-2900.DCE|豆粕期权M1908-C-2900|0.435146344315338|0.00132575660982759|9.22851255032242|-0.217778445849437|-0.510131370333511
20181022|M1908-C-2950.DCE|豆粕期权M1908-C-2950|0.371909582788897|0.00127436072824502|8.88108777576235|-0.210506197452498|-0.417694170579352
20181022|M1908-C-3000.DCE|豆粕期权M1908-C-3000|0.312891395165171|0.00119424883829763|8.32032599545585|-0.19812740332811|-0.336363312911203
20181022|M1908-C-3050.DCE|豆粕期权M1908-C-3050|0.259136898812558|0.00109238367643544|7.5890199491937|-0.181845346474183|-0.266453132532263
20181022|M1908-C-3100.DCE|豆粕期权M1908-C-3100|0.211295624707183|0.000976372919391765|6.7390782936414|-0.162975276103181|-0.207768342860959
20181022|M1908-C-3150.DCE|豆粕期权M1908-C-3150|0.16963764796877|0.000853608568325122|5.8263391981761|-0.142796762086089|-0.159559733727832
20181022|M1908-P-2450.DCE|豆粕期权M1908-P-2450|-0.0682565217166196|0.000445292531903491|3.11242610024642|-0.0748158382032627|-0.0595520556316842
20181022|M1908-P-2500.DCE|豆粕期权M1908-P-2500|-0.0975885817138495|0.000583072091721023|3.92172336298025|-0.0978002729090641|-0.0900993891637114
20181022|M1908-P-2550.DCE|豆粕期权M1908-P-2550|-0.134617341158085|0.000732363078278235|5.23935582765844|-0.122584625139566|-0.131794511240457
20181022|M1908-P-2600.DCE|豆粕期权M1908-P-2600|-0.179238798186979|0.000883904027997267|6.17075116800336|-0.14757028904327|-0.185976895966888
20181022|M1908-P-2650.DCE|豆粕期权M1908-P-2650|-0.230944958453127|0.00102773924238739|7.0752448371465|-0.171042015510359|-0.253443049402335
20181022|M1908-P-2700.DCE|豆粕期权M1908-P-2700|-0.288850073222147|0.00115385529885806|7.90109281536644|-0.191275597145041|-0.334344152861377
20181022|M1908-P-2750.DCE|豆粕期权M1908-P-2750|-0.351701868948684|0.00125207657498889|8.80577068892308|-0.206515931289541|-0.429535906661727
20181022|M1908-P-2800.DCE|豆粕期权M1908-P-2800|-0.417577471495012|0.00131674046549348|9.18970540378439|-0.215798975595211|-0.536383784066174
20181022|M1908-P-2850.DCE|豆粕期权M1908-P-2850|-0.484605373749795|0.00134452680991734|9.3348308463419|-0.218557506544642|-0.652012208036012
20181022|M1908-P-2900.DCE|豆粕期权M1908-P-2900|-0.550922082276079|0.00133535056485586|9.22837699764045|-0.214780408451065|-0.772478023094436
20181022|M1908-P-2950.DCE|豆粕期权M1908-P-2950|-0.614823855562851|0.0012922072794668|8.87697452287739|-0.20498630253275|-0.892396437819798
20181022|M1908-P-3000.DCE|豆粕期权M1908-P-3000|-0.674894846292765|0.00122055260068015|8.30599838315038|-0.190117070576945|-1.00634349033157
20181022|M1908-P-3050.DCE|豆粕期权M1908-P-3050|-0.730088808797164|0.00112742605330096|7.55599985868116|-0.171387615433272|-1.1076286320133
20181022|M1908-P-3100.DCE|豆粕期权M1908-P-3100|-0.77975884022899|0.00102049884873415|6.67608717395751|-0.15012259069298|-1.18760177593913
20181022|M1908-P-3150.DCE|豆粕期权M1908-P-3150|-0.823640514853331|0.00090721379692247|5.72184988891422|-0.127608824945358|-1.23971271608525
20181022|M1909-C-2450.DCE|豆粕期权M1909-C-2450|0.900530028850503|0.000562649855111287|3.88807019010073|-0.0797798167124292|-1.35647426964169
20181022|M1909-C-2500.DCE|豆粕期权M1909-C-2500|0.865335243210719|0.000667931810036784|4.90594390413435|-0.104076048611165|-1.39991017630337
20181022|M1909-C-2550.DCE|豆粕期权M1909-C-2550|0.824773198452978|0.000776188400976841|6.34511365973367|-0.128790355780827|-1.38625857027819
20181022|M1909-C-2600.DCE|豆粕期权M1909-C-2600|0.779097110809953|0.000881283191100634|7.34141613111206|-0.152686875835106|-1.3294246989517
20181022|M1909-C-2650.DCE|豆粕期权M1909-C-2650|0.728819883667021|0.000976917085207356|7.89023412434631|-0.174498256462462|-1.24258017353895
20181022|M1909-C-2700.DCE|豆粕期权M1909-C-2700|0.674777834854112|0.00105726691293609|8.70036495334148|-0.193055596622719|-1.13657423975155
20181022|M1909-C-2750.DCE|豆粕期权M1909-C-2750|0.61805564534934|0.00111770770655424|9.33027722618363|-0.207433244021453|-1.02020182976048
20181022|M1909-C-2800.DCE|豆粕期权M1909-C-2800|0.559862828346207|0.00115516058651923|9.73610616986775|-0.217017239300232|-0.900540894406276
20181022|M1909-C-2850.DCE|豆粕期权M1909-C-2850|0.501440390508751|0.00116828526369844|9.88843848161025|-0.221543773011279|-0.782199968668351
20181022|M1909-C-2900.DCE|豆粕期权M1909-C-2900|0.443966818081313|0.00115740980848814|9.77702505061018|-0.221084771082783|-0.669234468176683
20181022|M1909-C-2950.DCE|豆粕期权M1909-C-2950|0.388509808917824|0.0011240830093808|9.6601699029577|-0.215956517626108|-0.564208562039425
20181022|M1909-C-3000.DCE|豆粕期权M1909-C-3000|0.336229497532548|0.00106993682582937|9.17226822367923|-0.206483099033997|-0.471514117066363
20181022|M1909-C-3050.DCE|豆粕期权M1909-C-3050|0.287649558370109|0.00100047570977969|8.47988005859435|-0.193788386578887|-0.388653208858614
20181022|M1909-C-3100.DCE|豆粕期权M1909-C-3100|0.24317974701052|0.000919672716469964|7.63493305619534|-0.17867853550781|-0.315969205665567
20181022|M1909-C-3150.DCE|豆粕期权M1909-C-3150|0.203534887488563|0.000830977318649477|7.19187207620564|-0.161841657669863|-0.255036855882906
20181022|M1909-P-2450.DCE|豆粕期权M1909-P-2450|-0.0960531701549551|0.000501554430075998|4.11149777790953|-0.0981647623128527|-0.115163483517478
20181022|M1909-P-2500.DCE|豆粕期权M1909-P-2500|-0.128013298322392|0.000615955558238486|5.04393482052734|-0.120308996373756|-0.161418458230145
20181022|M1909-P-2550.DCE|豆粕期权M1909-P-2550|-0.16589867378797|0.000732818357502448|6.46953684378104|-0.142782751750114|-0.220040337087113
20181022|M1909-P-2600.DCE|豆粕期权M1909-P-2600|-0.209410824025949|0.000846080840375395|7.41761073091851|-0.16436251706085|-0.291914285888595
20181022|M1909-P-2650.DCE|豆粕期权M1909-P-2650|-0.257992715376204|0.000949518899094217|7.90939486398656|-0.18379342073081|-0.377653825587743
20181022|M1909-P-2700.DCE|豆粕期权M1909-P-2700|-0.310774280089288|0.00103738211381744|8.7068292394008|-0.199918847108137|-0.477274820028128
20181022|M1909-P-2750.DCE|豆粕期权M1909-P-2750|-0.366643997317296|0.00110512659101098|9.33120356855|-0.211827415523958|-0.589422788635829
20181022|M1909-P-2800.DCE|豆粕期权M1909-P-2800|-0.424371172136105|0.00114975101113682|9.735811203754|-0.218918838117832|-0.711895847302912
20181022|M1909-P-2850.DCE|豆粕期权M1909-P-2850|-0.482699109832601|0.00116999159122962|9.88856293719209|-0.22094290095412|-0.84186814711984
20181022|M1909-P-2900.DCE|豆粕期权M1909-P-2900|-0.540438969119884|0.00116624770222361|9.77709563244389|-0.217984177467027|-0.9755436093144
20181022|M1909-P-2950.DCE|豆粕期权M1909-P-2950|-0.596513815325241|0.00114014188694615|9.64978940822903|-0.21037228324257|-1.10836657583491
20181022|M1909-P-3000.DCE|豆粕期权M1909-P-3000|-0.649717160082496|0.0010933606529449|9.15615144739945|-0.198441027220544|-1.23841683668502
20181022|M1909-P-3050.DCE|豆粕期权M1909-P-3050|-0.699568494489536|0.00103145675717857|8.45210416053988|-0.183322231288191|-1.35655651075695
20181022|M1909-P-3100.DCE|豆粕期权M1909-P-3100|-0.745662184759001|0.000958448980034425|7.58769969490913|-0.165829830113638|-1.45546683063458
20181022|M1909-P-3150.DCE|豆粕期权M1909-P-3150|-0.787239089080092|0.000877847372535121|7.08447219557229|-0.14666387025327|-1.53544545008799
